site,b_r,bag,outplant_time,shell_length,month,growth_rate
C,b,2,24.14285714,40.32,6,-0.1757455621509759
C,b,2,24.14285714,69.6,6,1.0370355030813057
C,b,2,24.14285714,80.83,6,1.5021834321304357
C,b,1,24.14285714,56.24,6,0.4836627219507293
C,b,1,24.14285714,59.6,6,0.6228343196003354
C,b,1,24.14285714,51.68,6,0.2947869822834066
C,b,1,24.14285714,42.99,6,-0.06515384616155669
C,b,1,24.14285714,57.42,6,0.5325384616014838
C,b,1,24.14285714,59.04,6,0.5996390533254009
C,b,1,24.14285714,61.92,6,0.7189289941679206
C,b,1,24.14285714,72.85,6,1.171650887712621
C,b,1,24.14285714,50.91,6,0.26289349115537175
C,b,1,24.14285714,59.03,6,0.59922485214192
B,r,5,24.14285714,85.47,6,1.694372781265606
B,r,5,24.14285714,79.11,6,1.430940828571709
B,r,5,24.14285714,62.92,6,0.7603491125160176
B,r,5,24.14285714,85.37,6,1.6902307694307965
B,r,5,24.14285714,52,6,0.3080414201547977
B,r,5,24.14285714,59,6,0.5979822485914771
B,r,5,24.14285714,53.77,6,0.3813550296309296
B,r,5,24.14285714,68.24,6,0.9807041421278937
B,r,5,24.14285714,53.6,6,0.374313609511753
B,r,5,24.14285714,43.62,6,-0.03905917160225573
B,r,4,24.14285714,66.61,6,0.9131893492204957
B,r,4,24.14285714,60.9,6,0.6766804734528614
B,r,4,24.14285714,56.18,6,0.4811775148498434
B,r,4,24.14285714,43.98,6,-0.02414792899694081
B,r,4,24.14285714,59.8,6,0.6311183432699546
B,r,4,24.14285714,62.74,6,0.7528934912133601
B,r,4,24.14285714,66.87,6,0.9239585799910011
B,r,4,24.14285714,64.05,6,0.8071538462493671
B,r,4,24.14285714,47.38,6,0.1166804733865894
B,r,3,24.14285714,67.27,6,0.9405266273302396
B,r,3,24.14285714,55.41,6,0.44928402372180853
B,r,3,24.14285714,61,6,0.6808224852876712
B,r,3,24.14285714,69.66,6,1.0395207101821915
B,r,3,24.14285714,63.67,6,0.7914142012770904
B,r,3,24.14285714,83.67,6,1.6198165682390315
B,r,3,24.14285714,69.74,6,1.0428343196500391
B,r,3,24.14285714,70.3,6,1.0660295859249738
B,r,3,24.14285714,56.52,6,0.4952603550881965
B,r,2,24.14285714,90.52,6,1.903544378923496
B,r,2,24.14285714,80.63,6,1.4938994084608161
B,r,2,24.14285714,81.23,6,1.5187514794696748
B,r,2,24.14285714,70.23,6,1.0631301776406072
B,r,2,24.14285714,66.46,6,0.9069763314682808
B,r,2,24.14285714,65.62,6,0.8721834320558798
B,r,2,24.14285714,57.28,6,0.5267396450327502
B,r,2,24.14285714,52.4,6,0.32460946749403646
B,r,2,24.14285714,67.43,6,0.9471538462659356
B,r,2,24.14285714,55.41,6,0.44928402372180853
B,r,1,24.14285714,65.62,6,0.8721834320558798
B,r,1,24.14285714,43.41,6,-0.04775739645535614
B,r,1,24.14285714,84.25,6,1.6438402368809277
B,r,1,24.14285714,54.94,6,0.42981656809820296
B,r,1,24.14285714,80.01,6,1.4682189350849963
B,r,1,24.14285714,67.74,6,0.9599940829538451
B,r,1,24.14285714,58.67,6,0.5843136095366052
B,r,1,24.14285714,75.92,6,1.2988106510412794
B,r,1,24.14285714,72.06,6,1.1389289942176246
B,r,1,24.14285714,63.65,6,0.7905857989101284
A,r,5,24.57142857,53.07,6,0.3462151162991985
A,r,5,24.57142857,83.46,6,1.5830174419525007
A,r,5,24.57142857,63.89,6,0.7865639535341026
A,r,5,24.57142857,48.79,6,0.17202906977744342
A,r,5,24.57142857,57.56,6,0.5289476744493574
A,r,5,24.57142857,77.57,6,1.3433081396129827
A,r,5,24.57142857,34.95,6,-0.3912267442087923
A,r,5,24.57142857,49.06,6,0.18301744187110566
A,r,5,24.57142857,69.08,6,0.9977848837789409
A,r,4,24.57142857,66.48,6,0.891970930284417
A,r,4,24.57142857,52.05,6,0.30470348838980815
A,r,4,24.57142857,49.45,6,0.1988895348952843
A,r,4,24.57142857,47.64,6,0.12522674419332708
A,r,4,24.57142857,76.18,6,1.2867383721678338
A,r,4,24.57142857,53.18,6,0.35069186048550527
A,r,4,24.57142857,63.26,6,0.7609244186488908
A,r,4,24.57142857,68.21,6,0.9623779070326961
A,r,4,24.57142857,79.35,6,1.4157500000823109
A,r,4,24.57142857,64.7,6,0.819529069815089
A,r,3,24.57142857,64.64,6,0.8170872093498306
A,r,3,24.57142857,47.39,6,0.11505232558808437
A,r,3,24.57142857,49.22,6,0.18952906977846087
A,r,3,24.57142857,58.44,6,0.5647616279398116
A,r,3,24.57142857,44.17,6,-0.01599418604744155
A,r,3,24.57142857,65.21,6,0.8402848837697837
A,r,3,24.57142857,60.42,6,0.6453430232933339
A,r,3,24.57142857,73.01,6,1.1577267442533563
A,r,3,24.57142857,71.88,6,1.111738372157659
A,r,3,24.57142857,64.98,6,0.83092441865296085
A,r,2,24.57142857,65.75,6,0.8622616279571081
A,r,2,24.57142857,57.52,6,0.5273197674725186
A,r,2,24.57142857,51.28,6,0.2733662790856608
A,r,2,24.57142857,55.91,6,0.4617965116547554
A,r,2,24.57142857,47.37,6,0.11423837209966482
A,r,2,24.57142857,54.46,6,0.4027848837443479
A,r,2,24.57142857,39.63,6,-0.20076162791864893
A,r,2,24.57142857,63.4,6,0.7666220930678268
A,r,2,24.57142857,68.9,6,0.9904593023831665
A,r,2,24.57142857,57.29,6,0.5179593023556952
A,r,1,24.57142857,59.1,6,0.5916220930576525
A,r,1,24.57142857,61.6,6,0.6933662791100794
A,r,1,24.57142857,61.61,6,0.6937732558542891
A,r,1,24.57142857,49.43,6,0.19807558140686476
A,r,1,24.57142857,42.74,6,-0.07419186046942979
A,r,1,24.57142857,68.39,6,0.9697034884284711
A,r,1,24.57142857,57.67,6,0.5334244186356643
A,r,1,24.57142857,65.94,6,0.8699941860970926
A,r,1,24.57142857,53.13,6,0.34865697676445684
A,r,1,24.57142857,48.6,6,0.16429651163745906
E,b,1,24.14285714,50.04,6,0.22685798819252745
E,b,1,24.14285714,59.93,6,0.6365029586552073
E,b,1,24.14285714,62.65,6,0.7491656805620313
E,b,1,24.14285714,52.24,6,0.31798224855834106
E,b,1,24.14285714,52.9,6,0.34531952666808496
E,b,1,24.14285714,45.4,6,0.03466863905735708
E,b,1,24.14285714,72.84,6,1.1712366865291404
E,b,1,24.14285714,56.44,6,0.4919467456203485
E,b,1,24.14285714,62.01,6,0.7226568048192491
E,b,1,24.14285714,64.76,6,0.8365621302765164
E,b,2,24.14285714,43.33,6,-0.051071005923203835
E,b,2,24.14285714,49.96,6,0.22354437872467975
E,b,2,24.14285714,39.96,6,-0.19065680475629082
E,b,2,24.14285714,57.75,6,0.5462071006563558
E,b,2,24.14285714,63.6,6,0.7885147929927236
E,b,2,24.14285714,56.39,6,0.4898757397029438
E,b,2,24.14285714,61.85,6,0.7160295858835537
E,b,2,24.14285714,65.06,6,0.8489881657809454
E,b,2,24.14285714,54.5,6,0.41159171602504036
E,b,3,24.14285714,50.23,6,0.23472781067866577
E,b,3,24.14285714,65.08,6,0.8498165681479071
E,b,3,24.14285714,66.11,6,0.8924792900464471
E,b,3,24.14285714,58.08,6,0.5598757397112277
E,b,3,24.14285714,60.06,6,0.64188757404046
E,b,3,24.14285714,70.54,6,1.0759704143285174
E,b,3,24.14285714,51.6,6,0.29147337281555896
E,b,3,24.14285714,52.46,6,0.32709467459492236
E,b,3,24.14285714,50.34,6,0.23928402369695673
E,b,3,24.14285714,57.42,6,0.5325384616014838
E,b,4,24.14285714,48.22,6,0.15147337279899079
E,b,4,24.14285714,52.55,6,0.33082248524625096
E,b,4,24.14285714,49.91,6,0.22147337280727472
E,b,4,24.14285714,42.52,6,-0.08462130178516225
E,b,4,24.14285714,47.33,6,0.11460946746918438
E,b,4,24.14285714,52.01,6,0.3084556213382786
E,b,4,24.14285714,49.81,6,0.21733136097246525
E,b,4,24.14285714,52.82,6,0.3420059172002373
E,b,4,24.14285714,42.15,6,-0.09994674557395836
E,b,4,24.14285714,56.87,6,0.5097573965100303
E,b,5,24.14285714,81.5,6,1.529934911423661
E,b,5,24.14285714,50.23,6,0.23472781067866577
E,b,5,24.14285714,46.85,6,0.09472781066209793
E,b,5,24.14285714,63.35,6,0.7781597634056994
E,b,5,24.14285714,55.26,6,0.44307100596959403
E,b,5,24.14285714,66.07,6,0.890822485312523
E,b,5,24.14285714,64.31,6,0.8179230770198725
E,b,5,24.14285714,45.69,6,0.046680473378305186
E,b,5,24.14285714,51.63,6,0.2927159763660019
E,b,5,24.14285714,64.15,6,0.8112958580841771
C,r,1,24.14285714,86.31,6,1.7291656806780078
C,r,1,24.14285714,66.41,6,0.9049053255508761
C,r,1,24.14285714,66.27,6,0.8991065089821425
C,r,1,24.14285714,53.52,6,0.3710000000439054
C,r,1,24.14285714,51.77,6,0.2985147929347355
C,r,1,24.14285714,57.86,6,0.5507633136746464
C,r,1,24.14285714,68.45,6,0.9894023669809944
C,r,1,24.14285714,44.32,6,-0.010065088758587672
C,r,1,24.14285714,77.65,6,1.3704674557834875
C,r,1,24.14285714,65.61,6,0.8717692308723985
C,r,2,24.14285714,75.07,6,1.2636035504453964
C,r,2,24.14285714,52.82,6,0.3420059172002373
C,r,2,24.14285714,54.14,6,0.3966804734197254
C,r,2,24.14285714,69.07,6,1.0150828403568142
C,r,2,24.14285714,50.44,6,0.2434260355317662
C,r,2,24.14285714,64.46,6,0.8241360947720867
C,r,2,24.14285714,74.01,6,1.2196982249964141
C,r,2,24.14285714,83.81,6,1.625615384807765
C,r,2,24.14285714,57.37,6,0.5304674556840788
C,r,2,24.14285714,78.56,6,1.4081597634802556
C,r,4,24.14285714,52.12,6,0.31301183435656926
C,r,4,24.14285714,59.61,6,0.6232485207838163
C,r,4,24.14285714,65.06,6,0.8489881657809454
C,r,4,24.14285714,80.84,6,1.5025976333139168
C,r,4,24.14285714,74.56,6,1.2424792900878674
C,r,4,24.14285714,63.68,6,0.7918284024605713
C,r,4,24.14285714,56.4,6,0.4902899408864247
C,r,4,24.14285714,79.76,6,1.457863905497972
C,r,4,24.14285714,58.19,6,0.5644319527295184
C,r,4,24.14285714,50.77,6,0.2570946745866384
C,r,5,24.14285714,67.76,6,0.9608224853208075
C,r,5,24.14285714,62.15,6,0.7284556213879827
C,r,5,24.14285714,58.8,6,0.5896982249218575
C,r,5,24.14285714,90.22,6,1.891118343419067
C,r,5,24.14285714,77.87,6,1.3795798818200686
C,r,5,24.14285714,72.47,6,1.1559112427403444
C,r,5,24.14285714,58.57,6,0.5801715977017954
C,r,5,24.14285714,48.73,6,0.17259763315652019
C,r,5,24.14285714,68.9,6,1.0080414202376382
C,r,5,24.14285714,88.61,6,1.8244319528786308
E,r,5,24.14285714,61.13,6,0.6862071006729239
E,r,5,24.14285714,57.98,6,0.555733727876418
E,r,5,24.14285714,53.6,6,0.374313609511753
E,r,5,24.14285714,62.5,6,0.7429526628098168
E,r,5,24.14285714,59.07,6,0.6008816568758439
E,r,5,24.14285714,67.6,6,0.9541952663851115
E,r,5,24.14285714,72.07,6,1.1393431954011053
E,r,5,24.14285714,63.34,6,0.7777455622222185
E,r,5,24.14285714,69.86,6,1.047804733851811
E,r,5,24.14285714,69.64,6,1.0386923078152297
E,r,4,24.14285714,51.16,6,0.27324852074239603
E,r,4,24.14285714,62.52,6,0.7437810651767789
E,r,4,24.14285714,60.06,6,0.64188757404046
E,r,4,24.14285714,58.99,6,0.5975680474079962
E,r,4,24.14285714,56.17,6,0.4807633136663625
E,r,4,24.14285714,57.54,6,0.5375088758032553
E,r,4,24.14285714,60.05,6,0.6414733728569789
E,r,4,24.14285714,53.22,6,0.35857396453947604
E,r,4,24.14285714,67.8,6,0.9624792900547311
E,r,3,24.14285714,54.32,6,0.4041360947223829
E,r,3,24.14285714,48.2,6,0.150644970432029
E,r,3,24.14285714,59.45,6,0.6166213018481209
E,r,3,24.14285714,41.59,6,-0.12314201184889251
E,r,3,24.14285714,51.11,6,0.2711775148249913
E,r,3,24.14285714,63.59,6,0.7881005918092427
E,r,3,24.14285714,58.21,6,0.5652603550964804
E,r,3,24.14285714,64.92,6,0.8431893492122117
E,r,3,24.14285714,54.77,6,0.42277514797902666
E,r,3,24.14285714,71.82,6,1.128988165814081
E,r,2,24.14285714,48.66,6,0.16969822487215339
E,r,2,24.14285714,55.19,6,0.44017159768522723
E,r,2,24.14285714,48.14,6,0.14815976333114309
E,r,2,24.14285714,54.76,6,0.4223609467955455
E,r,2,24.14285714,60.02,6,0.6402307693065362
E,r,2,24.14285714,52.33,6,0.32171005920966966
E,r,2,24.14285714,60.21,6,0.6481005917926745
E,r,2,24.14285714,65.57,6,0.8701124261384745
E,r,2,24.14285714,65.07,6,0.849402366964426
E,r,1,24.14285714,60.27,6,0.6505857988935605
E,r,1,24.14285714,48.5,6,0.163071005936458
E,r,1,24.14285714,50.44,6,0.2434260355317662
E,r,1,24.14285714,42.05,6,-0.10408875740876812
E,r,1,24.14285714,51.91,6,0.3043136095034688
E,r,1,24.14285714,63.47,6,0.7831301776074708
E,r,1,24.14285714,61.61,6,0.7060887574800103
E,r,1,24.14285714,58.65,6,0.583485207169643
E,r,1,24.14285714,54.91,6,0.42857396454776
E,r,1,24.14285714,71.51,6,1.1161479291261716
D,b,5,24.14285714,41.6,6,-0.12272781066541161
D,b,5,24.14285714,48.14,6,0.14815976333114309
D,b,5,24.14285714,41.63,6,-0.12148520711496866
D,b,5,24.14285714,67.07,6,0.9322426036606201
D,b,5,24.14285714,62.27,6,0.7334260355897546
D,b,5,24.14285714,69.76,6,1.0436627220170016
D,b,5,24.14285714,78.44,6,1.4031893492784837
D,b,5,24.14285714,69.45,6,1.0308224853290915
D,b,5,24.14285714,70.8,6,1.0867396450990223
D,b,4,24.14285714,44.6,6,0.001532544378879551
D,b,4,24.14285714,63.33,6,0.7773313610387372
D,b,4,24.14285714,39.24,6,-0.22047928996692065
D,b,4,24.14285714,48.37,6,0.15768639055120529
D,b,4,24.14285714,68.07,6,0.9736627220087171
D,b,4,24.14285714,70.63,6,1.0796982249798457
D,b,4,24.14285714,57.46,6,0.5341952663354077
D,b,4,24.14285714,75.06,6,1.263189349261916
D,b,4,24.14285714,62.44,6,0.7404674557089309
D,b,4,24.14285714,66.24,6,0.8978639054316996
D,b,3,24.14285714,47.07,6,0.10384023669867923
D,b,3,24.14285714,50.48,6,0.24508284026569005
D,b,3,24.14285714,51.68,6,0.2947869822834066
D,b,3,24.14285714,77.26,6,1.3543136096277295
D,b,3,24.14285714,57.2,6,0.5234260355649025
D,b,3,24.14285714,49.87,6,0.21981656807335087
D,b,3,24.14285714,62.28,6,0.7338402367732355
D,b,3,24.14285714,73.07,6,1.1807633137492024
D,b,3,24.14285714,77.18,6,1.3510000001598819
D,b,3,24.14285714,76.16,6,1.3087514794448225
D,b,2,24.14285714,50.56,6,0.24839644973353803
D,b,2,24.14285714,53.53,6,0.3714142012273862
D,b,2,24.14285714,64.5,6,0.8257928995060109
D,b,2,24.14285714,57.52,6,0.5366804734362935
D,b,2,24.14285714,59.64,6,0.6244911243342592
D,b,2,24.14285714,82.36,6,1.5655562132030243
D,b,2,24.14285714,39.07,6,-0.2275207100860972
D,b,2,24.14285714,45.3,6,0.030526627222547315
D,b,2,24.14285714,62.03,6,0.7234852071862112
D,b,2,24.14285714,70.02,6,1.0544319527875066
D,b,1,24.14285714,62.36,6,0.7371538462410832
D,b,1,24.14285714,57.23,6,0.5246686391153451
D,b,1,24.14285714,76.58,6,1.3261479291510232
D,b,1,24.14285714,66.89,6,0.9247869823579629
D,b,1,24.14285714,51.78,6,0.2989289941182164
D,b,1,24.14285714,41.01,6,-0.147165680490789
D,b,1,24.14285714,51.4,6,0.2831893491459394
D,b,1,24.14285714,58.04,6,0.5582189349773039
D,b,1,24.14285714,73.03,6,1.1791065090152788
D,b,1,24.14285714,57.03,6,0.5163846154457259
D,r,5,24.14285714,48.9,6,0.17963905327569676
D,r,5,24.14285714,56.46,6,0.4927751479873106
D,r,5,24.14285714,52.74,6,0.3386923077323896
D,r,5,24.14285714,81.08,6,1.51253846171746
D,r,5,24.14285714,87.46,6,1.776798816778319
D,r,5,24.14285714,78.67,6,1.4127159764985462
D,r,5,24.14285714,59.61,6,0.6232485207838163
D,r,5,24.14285714,45.05,6,0.02017159763552305
D,r,5,24.14285714,58.27,6,0.5677455621973664
D,r,5,24.14285714,64.51,6,0.8262071006894921
D,r,4,24.14285714,62.22,6,0.7313550296723496
D,r,4,24.14285714,55.67,6,0.46005325449231393
D,r,4,24.14285714,45.05,6,0.02017159763552305
D,r,4,24.14285714,55.88,6,0.4687514793454144
D,r,4,24.14285714,50.06,6,0.2276863905594895
D,r,4,24.14285714,50.74,6,0.2558520710361955
D,r,4,24.14285714,59.8,6,0.6311183432699546
D,r,4,24.14285714,68.73,6,1.0010000001184616
D,r,4,24.14285714,56.61,6,0.4989881657395251
D,r,4,24.14285714,64.04,6,0.8067396450658865
D,r,3,24.14285714,67.1,6,0.933485207211063
D,r,3,24.14285714,47.1,6,0.10508284024912219
D,r,3,24.14285714,52,6,0.3080414201547977
D,r,3,24.14285714,57.08,6,0.5184556213631306
D,r,3,24.14285714,54.43,6,0.40869230774067355
D,r,3,24.14285714,69.67,6,1.0399349113656726
D,r,3,24.14285714,71.58,6,1.1190473374105379
D,r,3,24.14285714,85.5,6,1.6956153848160491
D,r,3,24.14285714,77.54,6,1.3659112427651967
D,r,3,24.14285714,65.27,6,0.8576863906340455
D,r,2,24.14285714,54.42,6,0.40827810655719265
D,r,2,24.14285714,54.04,6,0.3925384615849157
D,r,2,24.14285714,61.11,6,0.6853786983059619
D,r,2,24.14285714,70.04,6,1.0552603551544688
D,r,2,24.14285714,61.81,6,0.7143727811496299
D,r,2,24.14285714,63.96,6,0.8034260355980385
D,r,2,24.14285714,47.57,6,0.12455029587272776
D,r,2,24.14285714,56.4,6,0.4902899408864247
D,r,2,24.14285714,72.17,6,1.1434852072359154
D,r,2,24.14285714,55.25,6,0.44265680478611313
D,r,1,24.14285714,50.98,6,0.26579289943973855
D,r,1,24.14285714,54.48,6,0.4107633136580783
D,r,1,24.14285714,51.33,6,0.2802899408615726
D,r,1,24.14285714,54.49,6,0.41117751484155945
D,r,1,24.14285714,56.87,6,0.5097573965100303
D,r,1,24.14285714,89.49,6,1.860881657024956
D,r,1,24.14285714,67.59,6,0.953781065201631
D,r,1,24.14285714,83.9,6,1.629343195459094
D,r,1,24.14285714,70.18,6,1.0610591717232025
A,b,1,31.57142857,46.56,8,-0.17652036199893736
A,b,1,31.57142857,55.96,8,0.12121719457562086
A,b,1,31.57142857,51.57,8,-0.017832579186327118
A,b,1,31.57142857,50.99,8,-0.03620361991114023
A,b,1,31.57142857,56.46,8,0.13705429864873567
A,b,1,31.57142857,60.99,8,0.2805384615511558
A,b,1,31.57142857,47.52,8,-0.14611312217855693
A,b,1,31.57142857,36.45,8,-0.49674660635731865
A,b,1,31.57142857,67.74,8,0.4943393665382054
A,b,1,31.57142857,58.23,8,0.19311764706756193
A,b,2,31.57142857,61.77,8,0.30524434390521493
A,b,2,31.57142857,70.49,8,0.5814434389403368
A,b,2,31.57142857,42.67,8,-0.29973303168777055
A,b,2,31.57142857,37.19,8,-0.4733076923291089
A,b,2,31.57142857,38.47,8,-0.432764705901935
A,b,2,31.57142857,55.69,8,0.11266515837613877
A,b,2,31.57142857,66.73,8,0.4623484163105138
A,b,2,31.57142857,61.92,8,0.3099954751271493
A,b,2,31.57142857,60.95,8,0.27927149322530664
A,b,2,31.57142857,64.43,8,0.3894977375741858
A,b,3,31.57142857,35.25,8,-0.5347556561327943
A,b,3,31.57142857,38.95,8,-0.41756108599174463
A,b,3,31.57142857,40.01,8,-0.38398642535674143
A,b,3,31.57142857,34.89,8,-0.5461583710654369
A,b,3,31.57142857,32.47,8,-0.6228099547793126
A,b,3,31.57142857,42.04,8,-0.3196877828198953
A,b,3,31.57142857,37.7,8,-0.45715384617453164
A,b,3,31.57142857,43.68,8,-0.2677420814600787
A,b,3,31.57142857,52.57,8,0.013841628959902486
A,b,3,31.57142857,45.07,8,-0.22371493213681953
A,b,4,31.57142857,49.22,8,-0.09226696832996673
A,b,4,31.57142857,57.71,8,0.17664705883152268
A,b,4,31.57142857,37.36,8,-0.46792307694424984
A,b,4,31.57142857,73.52,8,0.6774162896234126
A,b,4,31.57142857,63.44,8,0.3581402715094182
A,b,4,31.57142857,37.84,8,-0.45271945703405947
A,b,4,31.57142857,65.52,8,0.42402262445357575
A,b,4,31.57142857,52.64,8,0.01605882353013857
A,b,4,31.57142857,50.19,8,-0.06154298642812405
A,b,4,31.57142857,67.79,8,0.49592307694551724
A,b,5,31.57142857,55.1,8,0.09397737556986342
A,b,5,31.57142857,62.99,8,0.343886877843615
A,b,5,31.57142857,61.39,8,0.2932081448096476
A,b,5,31.57142857,72,8,0.6292714932411437
A,b,5,31.57142857,64.23,8,0.3831628959449398
A,b,5,31.57142857,48.25,8,-0.1229909502318094
A,b,5,31.57142857,62.95,8,0.34261990951776583
A,b,5,31.57142857,27.77,8,-0.7716787330665917
A,b,5,31.57142857,31.7,8,-0.6471990950519094
A,b,5,31.57142857,32.06,8,-0.6357963801192666
A,r,1,31.85714286,62.02,8,0.31035426006185185
A,r,1,31.85714286,62.22,8,0.31663228696711826
A,r,1,31.85714286,71.84,8,0.6186053811104393
A,r,1,31.85714286,67.87,8,0.49398654704089834
A,r,1,31.85714286,59.2,8,0.22183408069759358
A,r,1,31.85714286,73.62,8,0.6744798205673115
A,r,1,31.85714286,70.43,8,0.5743452914283101
A,r,1,31.85714286,54.95,8,0.08842600896067951
A,r,1,31.85714286,68.87,8,0.525376681567231
A,r,1,31.85714286,63.35,8,0.35210313898187434
A,r,2,31.85714286,57.46,8,0.1672152466217746
A,r,2,31.85714286,56.29,8,0.13048878922596524
A,r,2,31.85714286,60.75,8,0.27048878921340924
A,r,2,31.85714286,65.79,8,0.4286950672261263
A,r,2,31.85714286,70.98,8,0.5916098654177931
A,r,2,31.85714286,64.7,8,0.3944798205924236
A,r,2,31.85714286,61.33,8,0.28869506723868216
A,r,2,31.85714286,60.74,8,0.270174887868146
A,r,2,31.85714286,65.17,8,0.4092331838197999
A,r,2,31.85714286,63.53,8,0.3577533631966142
A,r,3,31.85714286,57.51,8,0.16878475334809112
A,r,3,31.85714286,74.84,8,0.7127757846894374
A,r,3,31.85714286,61.83,8,0.3043901345018485
A,r,3,31.85714286,64.55,8,0.38977130041347346
A,r,3,31.85714286,46.88,8,-0.16489237666682557
A,r,3,31.85714286,83.61,8,0.9880672644853753
A,r,3,31.85714286,67.87,8,0.49398654704089834
A,r,3,31.85714286,80.39,8,0.8869910313105839
A,r,3,31.85714286,66.58,8,0.4534932735019289
A,r,3,31.85714286,72.13,8,0.6277085201230754
A,r,4,31.85714286,63.41,8,0.35398654705345417
A,r,4,31.85714286,71.63,8,0.6120134528599092
A,r,4,31.85714286,74.78,8,0.7108923766178573
A,r,4,31.85714286,66.66,8,0.4560044842640355
A,r,4,31.85714286,62.57,8,0.3276188340513348
A,r,4,31.85714286,59.88,8,0.24317937217549984
A,r,4,31.85714286,76.32,8,0.7592331837884095
A,r,4,31.85714286,55.22,8,0.09690134528278922
A,r,4,31.85714286,64.44,8,0.3863183856155769
A,r,4,31.85714286,52,8,-0.004174887892002113
A,r,5,31.85714286,81.76,8,0.9299955156116599
A,r,5,31.85714286,77.27,8,0.7890538115884257
A,r,5,31.85714286,72.08,8,0.6261390133967589
A,r,5,31.85714286,85.85,8,1.0583811658243605
A,r,5,31.85714286,72.81,8,0.649053811600982
A,r,5,31.85714286,50.28,8,-0.058165919277294365
A,r,5,31.85714286,53.77,8,0.05138565021960691
A,r,5,31.85714286,71.87,8,0.6195470851462292
A,r,5,31.85714286,49.11,8,-0.0948923766731037
A,r,5,31.85714286,63.53,8,0.3577533631966142
B,b,1,31.85714286,39.66,8,-0.39152914794694804
B,b,1,31.85714286,41.79,8,-0.32466816140585925
B,b,1,31.85714286,60.64,8,0.26703587441551263
B,b,1,31.85714286,49.53,8,-0.0817085201720439
B,b,1,31.85714286,50.24,8,-0.059421524658347644
B,b,1,31.85714286,48.26,8,-0.12157399102048656
B,b,1,31.85714286,63.92,8,0.369995515661884
B,b,1,31.85714286,57.73,8,0.1756905829438843
B,b,1,31.85714286,51.73,8,-0.012650224214112047
B,b,1,31.85714286,72.13,8,0.6277085201230754
B,b,2,31.85714286,50.74,8,-0.04372645739518128
B,b,2,31.85714286,54.64,8,0.0786950672575163
B,b,2,31.85714286,67.8,8,0.49178923762405485
B,b,2,31.85714286,47.84,8,-0.13475784752154613
B,b,2,31.85714286,61.51,8,0.29434529145342203
B,b,2,31.85714286,67.23,8,0.4738968609440454
B,b,2,31.85714286,43.28,8,-0.2778968609616234
B,b,2,31.85714286,52.72,8,0.01842600896695741
B,b,2,31.85714286,43.12,8,-0.28291928248583675
B,b,2,31.85714286,58.02,8,0.18479372195652097
B,b,3,31.85714286,71.67,8,0.6132690582409626
B,b,3,31.85714286,72.83,8,0.6496816142915085
B,b,3,31.85714286,61.53,8,0.2949730941439488
B,b,3,31.85714286,80.03,8,0.8756905828811041
B,b,3,31.85714286,72.43,8,0.6371255604809757
B,b,3,31.85714286,62.83,8,0.33578026902818126
B,b,3,31.85714286,64.64,8,0.39259641252084354
B,b,3,31.85714286,58.07,8,0.18636322868283753
B,b,3,31.85714286,61.64,8,0.29842600894184534
B,b,3,31.85714286,58.43,8,0.1976636771123173
B,b,4,31.85714286,75.16,8,0.7228206277378637
B,b,4,31.85714286,49.18,8,-0.09269506725626041
B,b,4,31.85714286,69.98,8,0.5602197308914604
B,b,4,31.85714286,38.95,8,-0.41381614346064405
B,b,4,31.85714286,58.92,8,0.2130448430302204
B,b,4,31.85714286,61.24,8,0.2858699551313123
B,b,4,31.85714286,46.27,8,-0.18404035872788851
B,b,4,31.85714286,61.13,8,0.28241704033341575
B,b,4,31.85714286,49.03,8,-0.09740358743521027
B,b,4,31.85714286,73.76,8,0.6788744394009981
B,b,5,31.85714286,54.16,8,0.06362780268487646
B,b,5,31.85714286,59.83,8,0.24160986544918306
B,b,5,31.85714286,58.46,8,0.1986053811481073
B,b,5,31.85714286,62.33,8,0.32008520176501487
B,b,5,31.85714286,50.64,8,-0.0468654708478146
B,b,5,31.85714286,32.05,8,-0.63040807169234
B,b,5,31.85714286,44.2,8,-0.24901793719739726
B,b,5,31.85714286,37.18,8,-0.4693766815722531
B,b,5,31.85714286,34.02,8,-0.5685695066754644
B,b,5,31.85714286,44.1,8,-0.2521569506500306
B,r,2,31.71428571,90.31,8,1.2037792794419524
B,r,2,31.71428571,82.5,8,0.9575180181474126
B,r,2,31.71428571,77.77,8,0.8083738739831137
B,r,2,31.71428571,65.12,8,0.40950000005533815
B,r,2,31.71428571,55.96,8,0.12067117118747826
B,r,2,31.71428571,78.48,8,0.8307612613735266
B,r,2,31.71428571,55.02,8,0.09103153154383334
B,r,2,31.71428571,122.62,8,2.2225630633634097
B,r,2,31.71428571,71.3,8,0.6043648649465359
B,r,2,31.71428571,68.82,8,0.5261666667377702
B,r,4,31.71428571,64.72,8,0.3968873874410209
B,r,4,31.71428571,96.22,8,1.3901306308184862
B,r,4,31.71428571,73.91,8,0.6866621622549544
B,r,4,31.71428571,86.74,8,1.0912117118591729
B,r,4,31.71428571,99.25,8,1.4856711713719377
B,r,4,31.71428571,64.26,8,0.3823828829345566
B,r,4,31.71428571,60,8,0.24805855859208015
B,r,4,31.71428571,57.8,8,0.17868918921333643
B,r,4,31.71428571,70.48,8,0.5785090090871862
B,r,4,31.71428571,56.71,8,0.14431981983932268
D,b,1,31,58.06,8,0.19119354838709698
D,b,1,31,69.83,8,0.5708709677419356
