date_time,temp,sal,cond,s_v
42937.54861,19.25,22.55,31.75,1505.14
42937.55903,17.82,22.48,30.69,1500.79
42937.56944,17.73,22.22,30.31,1500.22
42937.57986,17.73,22.15,30.22,1500.14
42937.59028,17.7,20.21,27.78,1497.79
42937.60069,17.73,20.23,27.83,1497.91
42937.61111,17.7,20.21,27.78,1497.79
42937.62153,17.17,20.42,27.71,1496.36
42937.63194,16.96,20.57,27.77,1495.88
42937.64236,16.81,20.61,27.73,1495.46
42937.65278,16.72,20.64,27.71,1495.21
42937.66319,16.78,20.65,27.75,1495.41
42937.67361,17.29,20.47,27.85,1496.8
42937.68403,16.75,20.64,27.73,1495.31
42937.69444,17.02,20.56,27.79,1496.06
42937.70486,16.56,20.74,27.74,1494.85
42937.71528,16.35,20.88,27.77,1494.34
42937.72569,16.11,20.92,27.66,1493.61
42937.73611,16.08,20.92,27.64,1493.51
42937.74653,15.99,20.93,27.6,1493.23
42937.75694,15.87,20.92,27.51,1492.83
42937.76736,15.75,20.93,27.44,1492.44
42937.77778,15.78,20.93,27.46,1492.55
42937.78819,15.72,20.94,27.44,1492.37
42937.79861,15.66,20.96,27.42,1492.19
42937.80903,15.69,20.96,27.45,1492.29
42937.81944,15.66,20.96,27.42,1492.19
42937.82986,15.54,21.01,27.41,1491.85
42937.84028,15.44,21.04,27.39,1491.59
42937.85069,15.47,21,27.36,1491.64
42937.86111,15.44,21.02,27.36,1491.56
42937.87153,15.5,20.98,27.36,1491.72
42937.88194,15.41,21.02,27.34,1491.46
42937.89236,15.66,20.96,27.42,1492.19
42937.90278,15.96,20.88,27.53,1493.08
42937.91319,16.38,20.79,27.67,1494.32
42937.92361,17.32,20.51,27.92,1496.94
42937.93403,17.08,20.54,27.81,1496.23
42937.94444,17.17,20.53,27.85,1496.5
42937.95486,17.29,20.49,27.87,1496.82
42937.96528,17.17,20.49,27.81,1496.45
42937.97569,16.99,20.55,27.77,1495.96
42937.98611,17.05,20.48,27.72,1496.06
42937.99653,17.2,20.46,27.78,1496.51
42938.00694,17.29,20.41,27.78,1496.73
42938.01736,17.43,20.37,27.82,1497.15
42938.02778,17.38,20.36,27.77,1496.95
42938.03819,17.46,20.35,27.82,1497.22
42938.04861,17.55,20.32,27.84,1497.47
42938.05903,17.52,20.36,27.86,1497.41
42938.06944,17.43,20.37,27.82,1497.15
42938.07986,17.41,20.36,27.79,1497.05
42938.09028,17.64,20.37,27.95,1497.8
42938.10069,17.7,20.34,27.95,1497.95
42938.11111,17.67,20.38,27.98,1497.9
42938.12153,17.73,20.38,28.02,1498.09
42938.13194,17.82,20.36,28.04,1498.33
42938.14236,17.85,20.38,28.09,1498.45
42938.15278,17.88,20.36,28.09,1498.52
42938.16319,17.88,20.34,28.06,1498.5
42938.17361,17.88,20.38,28.11,1498.55
42938.18403,17.88,20.34,28.06,1498.5
42938.19444,17.88,20.34,28.06,1498.5
42938.20486,17.94,20.33,28.09,1498.67
42938.21528,17.94,20.35,28.11,1498.69
42938.22569,17.82,21.02,28.88,1499.1
42938.23611,17.76,21.06,28.88,1498.96
42938.24653,17.76,21.03,28.85,1498.94
42938.25694,17.7,21.05,28.83,1498.77
42938.26736,17.58,21.03,28.73,1498.38
42938.27778,17.46,21.05,28.69,1498.04
42938.28819,17.55,21.09,28.79,1498.35
42938.29861,17.49,21.06,28.71,1498.13
42938.30903,17.58,21.09,28.81,1498.45
42938.31944,17.52,21.1,28.79,1498.28
42938.32986,17.52,21.1,28.79,1498.28
42938.34028,17.35,21.06,28.62,1497.67
42938.35069,17.29,21.07,28.59,1497.5
42938.36111,17.35,21.08,28.64,1497.69
42938.37153,17.41,21.09,28.69,1497.89
42938.38194,17.43,21.11,28.74,1498.01
42938.39236,16.9,21.1,28.38,1496.32
42938.40278,16.84,21.08,28.31,1496.1
42938.41319,17.05,21.08,28.45,1496.76
42938.42361,16.96,21.09,28.41,1496.49
42938.43403,16.96,21.09,28.41,1496.49
42938.44444,16.93,21.07,28.36,1496.37
42938.45486,16.72,21.1,28.27,1495.75
42938.46528,16.87,21.12,28.39,1496.24
42938.47569,17.14,21.09,28.52,1497.06
42938.48611,17.29,21.01,28.52,1497.43
42938.49653,17.49,20.98,28.61,1498.04
42938.50694,17.73,21.03,28.83,1498.84
42938.51736,18.33,20.98,29.14,1500.59
42938.52778,18.33,20.95,29.11,1500.57
42938.53819,18.21,20.89,28.96,1500.14
42938.54861,18.15,20.91,28.94,1499.97
42938.55903,18.12,20.9,28.91,1499.87
42938.56944,18.12,20.92,28.94,1499.9
42938.57986,18.09,20.9,28.89,1499.78
42938.59028,17.97,20.88,28.79,1499.39
42938.60069,17.88,20.91,28.77,1499.15
42938.61111,17.88,20.91,28.77,1499.15
42938.62153,17.82,20.92,28.75,1498.98
42938.63194,17.73,20.95,28.73,1498.74
42938.64236,17.52,20.98,28.63,1498.14
42938.65278,17.29,21.05,28.57,1497.47
42938.66319,17.58,20.95,28.63,1498.28
42938.67361,15.5,21.57,28.05,1492.41
42938.68403,15.44,21.56,28.01,1492.21
42938.69444,15.29,21.55,27.89,1491.69
42938.70486,15.35,21.6,27.99,1491.95
42938.71528,15.35,21.58,27.96,1491.92
42938.72569,15.6,21.56,28.1,1492.7
42938.73611,16.14,20.3,26.94,1492.99
42938.74653,16.17,20.29,26.94,1493.06
42938.75694,16.05,20.32,26.9,1492.71
42938.76736,16.17,20.27,26.92,1493.04
42938.77778,16.14,20.29,26.92,1492.96
42938.78819,15.78,20.37,26.8,1491.89
42938.79861,15.41,20.52,26.75,1490.87
42938.80903,15.38,20.54,26.75,1490.79
42938.81944,15.35,20.55,26.75,1490.71
42938.82986,15.6,20.42,26.74,1491.35
42938.84028,15.41,20.43,26.64,1490.76
42938.85069,15.44,20.45,26.68,1490.89
42938.86111,15.44,20.45,26.68,1490.89
42938.87153,15.41,20.46,26.68,1490.81
42938.88194,15.47,20.47,26.72,1491.01
42938.89236,15.5,20.47,26.75,1491.11
42938.90278,15.66,20.44,26.81,1491.58
42938.91319,16.11,20.38,27.01,1492.97
42938.92361,16.17,20.33,26.99,1493.11
42938.93403,16.32,20.34,27.09,1493.61
42938.94444,16.32,20.3,27.05,1493.56
42938.95486,16.32,20.26,27,1493.52
42938.96528,16.29,20.28,27,1493.44
42938.97569,16.35,20.26,27.02,1493.62
42938.98611,16.14,20.29,26.92,1492.96
42938.99653,16.35,20.26,27.02,1493.62
42939.00694,16.35,20.23,26.98,1493.57
42939.01736,16.26,20.26,26.96,1493.32
42939.02778,16.56,20.19,27.06,1494.2
42939.03819,16.99,20.09,27.2,1495.42
42939.04861,16.99,20.02,27.11,1495.34
42939.05903,17.11,19.96,27.1,1495.64
42939.06944,17.11,19.94,27.08,1495.62
42939.07986,17.14,19.92,27.08,1495.69
42939.09028,17.14,19.92,27.08,1495.69
42939.10069,17.14,19.9,27.06,1495.67
42939.11111,17.17,19.91,27.08,1495.77
42939.12153,17.32,19.94,27.21,1496.27
42939.13194,17.79,19.87,27.42,1497.68
42939.14236,17.91,19.87,27.49,1498.04
42939.15278,17.88,19.86,27.46,1497.95
42939.16319,17.85,19.88,27.46,1497.87
42939.17361,17.79,19.87,27.42,1497.68
42939.18403,17.73,19.89,27.4,1497.51
42939.19444,17.7,19.86,27.35,1497.4
42939.20486,17.61,19.87,27.31,1497.13
42939.21528,17.58,19.91,27.34,1497.08
42939.22569,17.55,19.83,27.22,1496.9
42939.23611,17.43,19.91,27.25,1496.62
42939.24653,17.43,19.88,27.2,1496.57
42939.25694,17.02,19.78,26.84,1495.16
42939.26736,16.32,19.86,26.51,1493.05
42939.27778,16.2,18.93,25.31,1491.56
42939.28819,16.14,16.59,22.4,1488.62
42939.29861,15.93,17.79,23.77,1489.34
42939.30903,15.9,17.51,23.4,1488.91
42939.31944,15.87,19.82,26.19,1491.53
42939.32986,15.9,19.8,26.18,1491.61
42939.34028,15.9,19.83,26.23,1491.65
42939.35069,15.93,19.78,26.18,1491.69
42939.36111,15.99,19.82,26.27,1491.93
42939.37153,16.14,19.83,26.37,1492.43
42939.38194,16.14,19.81,26.35,1492.41
42939.39236,16.2,19.82,26.39,1492.61
42939.40278,16.26,19.82,26.43,1492.8
42939.41319,16.29,19.82,26.45,1492.9
42939.42361,16.29,19.82,26.45,1492.9
42939.43403,16.29,19.82,26.45,1492.9
42939.44444,16.32,19.82,26.47,1493
42939.45486,16.35,19.83,26.49,1493.1
42939.46528,16.35,19.81,26.47,1493.08
42939.47569,16.35,19.81,26.47,1493.08
42939.48611,16.41,19.78,26.47,1493.24
42939.49653,16.56,19.77,26.55,1493.71
42939.50694,16.56,19.75,26.52,1493.69
42939.51736,16.56,19.73,26.5,1493.67
42939.52778,16.62,19.75,26.57,1493.88
42939.53819,16.78,19.84,26.76,1494.46
42939.54861,17.08,20.31,27.52,1495.96
42939.55903,17.08,20.46,27.71,1496.14
42939.56944,16.99,20.46,27.65,1495.84
42939.57986,16.96,20.41,27.58,1495.7
42939.59028,17.02,20.44,27.65,1495.92
42939.60069,17.32,20.47,27.87,1496.89
42939.61111,17.55,20.54,28.1,1497.72
42939.62153,17.52,20.52,28.06,1497.6
42939.63194,17.49,20.51,28.03,1497.5
42939.64236,17.41,20.48,27.94,1497.19
42939.65278,17.32,20.49,27.9,1496.92
42939.66319,17.11,20.53,27.81,1496.3
42939.67361,16.47,20.6,27.5,1494.39
42939.68403,15.87,20.84,27.41,1492.73
42939.69444,15.6,20.95,27.38,1491.98
42939.70486,15.17,21.12,27.31,1490.78
42939.71528,15.05,21.17,27.29,1490.44
42939.72569,15.32,21.15,27.44,1491.32
42939.73611,15.69,21.04,27.54,1492.38
42939.74653,15.9,20.94,27.55,1492.95
42939.75694,15.81,20.97,27.53,1492.69
42939.76736,15.63,21.01,27.47,1492.15
42939.77778,15.17,21.12,27.31,1490.78
42939.78819,14.89,21.16,27.18,1489.92
42939.79861,15.08,21.13,27.26,1490.49
42939.80903,15.02,21.13,27.22,1490.29
42939.81944,15.05,21.21,27.33,1490.48
42939.82986,15.75,21.02,27.56,1492.56
42939.84028,15.75,20.98,27.51,1492.51
42939.85069,15.66,20.98,27.45,1492.21
42939.86111,15.66,21,27.47,1492.23
42939.87153,15.72,20.98,27.49,1492.41
42939.88194,15.78,20.97,27.51,1492.59
42939.89236,15.84,20.95,27.53,1492.77
42939.90278,15.72,20.94,27.44,1492.37
42939.91319,15.9,20.94,27.55,1492.95
42939.92361,15.78,20.95,27.49,1492.57
42939.93403,16.02,20.89,27.57,1493.28
42939.94444,16.02,20.85,27.52,1493.24
42939.95486,16.08,20.84,27.55,1493.42
42939.96528,16.11,20.82,27.54,1493.49
42939.97569,16.26,20.81,27.63,1493.97
42939.98611,16.32,20.78,27.63,1494.12
42939.99653,16.29,20.76,27.58,1494
42940.00694,16.26,20.77,27.58,1493.93
42940.01736,16.29,20.78,27.61,1494.03
42940.02778,16.32,20.76,27.61,1494.1
42940.03819,16.32,20.78,27.63,1494.12
42940.04861,16.29,20.76,27.58,1494
42940.05903,16.29,20.78,27.61,1494.03
42940.06944,16.23,20.79,27.59,1493.85
42940.07986,16.26,20.77,27.58,1493.93
42940.09028,16.32,20.76,27.61,1494.1
42940.10069,16.41,20.75,27.65,1494.38
42940.11111,16.35,20.72,27.58,1494.16
42940.12153,16.38,20.67,27.53,1494.19
42940.13194,16.41,20.71,27.6,1494.33
42940.14236,16.38,20.71,27.58,1494.23
42940.15278,16.41,20.69,27.58,1494.31
42940.16319,16.47,20.7,27.62,1494.51
42940.17361,16.53,20.68,27.64,1494.68
42940.18403,16.56,20.65,27.62,1494.74
42940.19444,16.75,20.64,27.73,1495.31
42940.20486,16.75,20.64,27.73,1495.31
42940.21528,16.72,20.64,27.71,1495.21
42940.22569,16.59,20.53,27.5,1494.7
42940.23611,15.78,20.15,26.54,1491.63
42940.24653,15.6,19.93,26.15,1490.77
42940.25694,15.69,19.88,26.15,1491.01
42940.26736,15.72,19.9,26.19,1491.13
42940.27778,15.75,19.7,25.98,1491
42940.28819,15.69,19.72,25.96,1490.82
42940.29861,15.66,19.75,25.98,1490.76
42940.30903,15.66,19.82,26.07,1490.85
42940.31944,15.66,19.86,26.11,1490.89
42940.32986,15.69,19.89,26.17,1491.03
42940.34028,15.69,19.93,26.22,1491.07
42940.35069,15.72,19.99,26.3,1491.24
42940.36111,15.72,19.99,26.3,1491.24
42940.37153,15.72,20.02,26.34,1491.28
42940.38194,15.75,20,26.34,1491.36
42940.39236,15.81,19.9,26.25,1491.43
42940.40278,15.84,19.94,26.32,1491.58
42940.41319,15.87,19.96,26.36,1491.7
42940.42361,15.93,19.87,26.29,1491.79
42940.43403,16.11,19.77,26.28,1492.27
42940.44444,16.17,19.73,26.26,1492.4
42940.45486,16.14,19.71,26.22,1492.28
42940.46528,16.02,19.77,26.22,1491.97
42940.47569,15.9,20.03,26.46,1491.88
42940.48611,15.93,20.09,26.55,1492.05
42940.49653,15.93,20.11,26.57,1492.07
42940.50694,15.93,20.16,26.64,1492.13
42940.51736,16.05,20.19,26.74,1492.56
42940.52778,16.02,20.17,26.7,1492.43
42940.53819,15.99,20.16,26.68,1492.33
42940.54861,15.99,20.18,26.7,1492.36
42940.55903,15.99,20.16,26.68,1492.33
42940.56944,16.02,20.19,26.72,1492.46
42940.57986,16.05,20.21,26.77,1492.58
42940.59028,16.08,20.17,26.74,1492.63
42940.60069,16.11,20.23,26.83,1492.8
42940.61111,16.26,20.28,26.98,1493.34
42940.62153,16.2,20.31,26.98,1493.19
42940.63194,16.14,20.25,26.87,1492.92
42940.64236,16.17,20.23,26.87,1493
42940.65278,16.44,20.12,26.91,1493.74
42940.66319,16.84,20.03,27.03,1494.87
42940.67361,17.11,19.94,27.08,1495.62
42940.68403,17.14,19.94,27.1,1495.71
42940.69444,17.05,20.1,27.24,1495.62
42940.70486,16.99,20.21,27.34,1495.55
42940.71528,16.72,20.37,27.38,1494.89
42940.72569,16.69,20.45,27.45,1494.88
42940.73611,16.44,20.56,27.43,1494.25
42940.74653,15.78,20.73,27.23,1492.32
42940.75694,15.17,20.94,27.1,1490.57
42940.76736,15.41,20.92,27.23,1491.35
42940.77778,16.75,20.57,27.63,1495.22
42940.78819,16.69,20.52,27.54,1494.97
42940.79861,15.38,20.71,26.95,1490.99
42940.80903,16.05,20.91,27.62,1493.41
42940.81944,16.84,20.69,27.85,1495.65
42940.82986,16.47,20.74,27.67,1494.55
42940.84028,16.32,20.68,27.51,1494.01
42940.85069,16.02,20.75,27.41,1493.12
42940.86111,15.35,20.95,27.23,1491.19
42940.87153,15.2,20.96,27.14,1490.7
42940.88194,14.92,21,27.02,1489.84
42940.89236,15.69,20.86,27.33,1492.17
42940.90278,15.05,21.01,27.1,1490.25
42940.91319,15.23,21,27.21,1490.85
42940.92361,15.35,20.95,27.23,1491.19
42940.93403,15.47,20.9,27.25,1491.53
42940.94444,15.17,21,27.17,1490.64
42940.95486,14.95,21.01,27.04,1489.94
42940.96528,15.23,20.96,27.16,1490.8
42940.97569,14.89,21.02,27.02,1489.76
42940.98611,14.95,21.04,27.08,1489.99
42940.99653,14.59,21.18,27.01,1488.92
42941.00694,15.96,20.83,27.46,1493.01
42941.01736,15.63,20.9,27.33,1492.01
42941.02778,15.96,20.81,27.43,1492.99
42941.03819,16.11,20.7,27.4,1493.36
42941.04861,16.29,20.62,27.42,1493.84
42941.05903,16.41,20.57,27.44,1494.17
42941.06944,16.44,20.56,27.43,1494.25
42941.07986,16.47,20.56,27.46,1494.35
42941.09028,16.62,20.54,27.52,1494.8
42941.10069,16.84,20.52,27.63,1495.44
42941.11111,16.78,20.53,27.61,1495.27
42941.12153,16.75,20.53,27.59,1495.17
42941.13194,16.87,20.52,27.65,1495.54
42941.14236,17.02,20.5,27.72,1495.99
42941.15278,17.05,20.48,27.72,1496.06
42941.16319,17.14,20.51,27.81,1496.38
42941.17361,17.23,20.54,27.9,1496.69
42941.18403,17.29,20.53,27.92,1496.87
42941.19444,17.32,20.49,27.9,1496.92
42941.20486,17.32,20.49,27.9,1496.92
42941.21528,17.23,20.52,27.88,1496.67
42941.22569,16.99,20.57,27.79,1495.98
42941.23611,16.96,20.59,27.79,1495.91
42941.24653,16.96,20.55,27.74,1495.86
42941.25694,17.14,20.51,27.81,1496.38
42941.26736,17.17,20.49,27.81,1496.45
42941.27778,17.11,20.53,27.81,1496.3
42941.28819,17.2,20.5,27.83,1496.55
42941.29861,17.2,20.5,27.83,1496.55
42941.30903,17.2,20.48,27.8,1496.53
42941.31944,17.2,20.48,27.8,1496.53
42941.32986,17.23,20.46,27.8,1496.6
42941.34028,17.23,20.46,27.8,1496.6
42941.35069,17.26,20.46,27.83,1496.7
42941.36111,16.81,20.23,27.26,1495.01
42941.37153,16.29,20.02,26.69,1493.14
42941.38194,16.35,19.99,26.69,1493.29
42941.39236,16.38,19.99,26.71,1493.39
42941.40278,16.38,19.97,26.69,1493.37
42941.41319,16.44,19.96,26.71,1493.55
42941.42361,16.5,19.98,26.77,1493.77
42941.43403,16.87,20.21,27.28,1495.18
42941.44444,17.02,20.25,27.41,1495.7
42941.45486,16.99,20.28,27.43,1495.64
42941.46528,16.99,20.24,27.39,1495.6
42941.47569,17.17,20.32,27.59,1496.25
42941.48611,17.17,20.34,27.61,1496.27
42941.49653,17.17,20.34,27.61,1496.27
42941.50694,16.99,20.49,27.69,1495.89
42941.51736,17.23,20.44,27.78,1496.58
42941.52778,17.26,20.43,27.78,1496.65
42941.53819,17.26,20.39,27.73,1496.61
42941.54861,17.23,20.44,27.78,1496.58
42941.55903,17.2,20.46,27.78,1496.51
42941.56944,17.23,20.46,27.8,1496.6
42941.57986,16.78,20.55,27.63,1495.29
42941.59028,16.93,20.59,27.77,1495.81
42941.60069,17.14,20.55,27.86,1496.42
42941.61111,17.35,20.49,27.92,1497.01
42941.62153,17.11,20.55,27.83,1496.33
42941.63194,17.17,20.59,27.93,1496.57
42941.64236,17.14,20.57,27.88,1496.45
42941.65278,17.05,20.56,27.81,1496.15
42941.66319,17.79,20.33,27.99,1498.21
42941.67361,18.12,20.33,28.2,1499.22
42941.68403,17.61,20.35,27.91,1497.68
42941.69444,17.35,20.49,27.92,1497.01
42941.70486,17.29,20.51,27.9,1496.84
42941.71528,17.38,20.5,27.94,1497.11
42941.72569,17.88,20.48,28.24,1498.66
42941.73611,18.12,20.49,28.4,1499.4
42941.74653,17.43,20.54,28.04,1497.35
42941.75694,17.29,20.57,27.97,1496.91
42941.76736,16.56,20.63,27.59,1494.71
42941.77778,16.29,20.66,27.47,1493.89
42941.78819,15.84,20.7,27.23,1492.47
42941.79861,15.87,20.92,27.51,1492.83
42941.80903,17.43,20.58,28.09,1497.4
42941.81944,15.47,20.69,26.99,1491.28
42941.82986,14.92,20.98,27,1489.82
42941.84028,14.99,20.97,27.02,1490
42941.85069,14.71,20.9,26.76,1489
42941.86111,15.17,20.98,27.14,1490.62
42941.87153,14.68,20.95,26.8,1488.96
42941.88194,14.83,20.98,26.93,1489.5
42941.89236,15.41,20.84,27.13,1491.26
42941.90278,16.17,20.86,27.64,1493.74
42941.91319,16.53,20.72,27.69,1494.73
42941.92361,16.47,20.7,27.62,1494.51
42941.93403,16.29,20.68,27.49,1493.91
42941.94444,16.17,20.77,27.52,1493.62
42941.95486,15.96,20.73,27.34,1492.9
42941.96528,15.44,20.94,27.27,1491.47
42941.97569,15.29,20.89,27.12,1490.91
42941.98611,15.23,20.95,27.14,1490.78
42941.99653,15.63,20.88,27.31,1491.99
42942.00694,15.96,20.75,27.36,1492.92
42942.01736,16.2,20.67,27.42,1493.61
42942.02778,16.35,20.69,27.53,1494.11
42942.03819,16.56,20.63,27.59,1494.71
42942.04861,16.75,20.57,27.63,1495.22
42942.05903,16.72,20.54,27.59,1495.1
42942.06944,16.9,20.52,27.67,1495.64
42942.07986,16.81,20.51,27.61,1495.35
42942.09028,16.72,20.54,27.59,1495.1
42942.10069,16.72,20.54,27.59,1495.1
42942.11111,16.78,20.53,27.61,1495.27
42942.12153,16.84,20.54,27.65,1495.47
42942.13194,16.81,20.55,27.65,1495.39
42942.14236,16.93,20.53,27.7,1495.74
42942.15278,17.23,20.5,27.85,1496.65
42942.16319,17.2,20.48,27.8,1496.53
42942.17361,17.2,20.52,27.85,1496.57
42942.18403,17.29,20.53,27.92,1496.87
42942.19444,17.35,20.53,27.97,1497.06
42942.20486,17.41,20.52,27.99,1497.23
42942.21528,17.35,20.51,27.94,1497.04
42942.22569,17.05,20.54,27.79,1496.13
42942.23611,17.02,20.56,27.79,1496.06
42942.24653,17.05,20.58,27.84,1496.18
42942.25694,17.26,20.52,27.9,1496.77
42942.26736,16.99,20.57,27.79,1495.98
42942.27778,17.23,20.54,27.9,1496.69
42942.28819,17.55,20.48,28.03,1497.65
42942.29861,17.67,20.45,28.07,1497.99
42942.30903,17.67,20.45,28.07,1497.99
42942.31944,17.61,20.51,28.1,1497.86
42942.32986,17.61,20.47,28.05,1497.82
42942.34028,17.55,20.5,28.06,1497.67
42942.35069,17.49,20.49,28.01,1497.48
42942.36111,17.35,20.51,27.94,1497.04
42942.37153,17.43,20.5,27.99,1497.31
42942.38194,17.17,20.53,27.85,1496.5
42942.39236,17.26,20.54,27.92,1496.79
42942.40278,17.41,20.52,27.99,1497.23
42942.41319,17.23,20.56,27.92,1496.72
42942.42361,17.11,20.59,27.88,1496.37
42942.43403,17.46,20.55,28.06,1497.45
42942.44444,17.38,20.54,27.99,1497.16
42942.45486,17.23,20.44,27.78,1496.58
42942.46528,17.02,20.5,27.72,1495.99
42942.47569,16.93,20.55,27.72,1495.76
42942.48611,16.93,20.51,27.67,1495.72
42942.49653,16.84,20.54,27.65,1495.47
42942.50694,16.84,20.54,27.65,1495.47
42942.51736,16.96,20.53,27.72,1495.84
42942.52778,16.96,20.53,27.72,1495.84
42942.53819,16.96,20.51,27.7,1495.81
42942.54861,16.87,20.52,27.65,1495.54
42942.55903,16.78,20.55,27.63,1495.29
42942.56944,16.9,20.54,27.7,1495.66
42942.57986,17.2,20.52,27.85,1496.57
42942.59028,17.29,20.49,27.87,1496.82
42942.60069,17.29,20.53,27.92,1496.87
42942.61111,17.35,20.49,27.92,1497.01
42942.62153,17.23,20.48,27.83,1496.63
42942.63194,17.2,20.5,27.83,1496.55
42942.64236,17.35,20.51,27.94,1497.04
42942.65278,17.52,20.52,28.06,1497.6
42942.66319,17.49,20.47,27.98,1497.45
42942.67361,17.43,20.5,27.99,1497.31
42942.68403,17.43,20.49,27.96,1497.28
42942.69444,17.49,20.49,28.01,1497.48
42942.70486,17.82,20.51,28.24,1498.51
42942.71528,17.91,20.5,28.29,1498.78
42942.72569,18.15,20.48,28.4,1499.48
42942.73611,18.03,20.48,28.33,1499.12
42942.74653,18,20.46,28.28,1499
42942.75694,18.24,20.49,28.47,1499.76
42942.76736,18.42,20.47,28.56,1500.28
42942.77778,18.51,20.45,28.59,1500.52
42942.78819,18.36,20.45,28.49,1500.07
42942.79861,17.73,20.36,28,1498.07
42942.80903,17.11,20.51,27.78,1496.28
42942.81944,16.5,20.47,27.36,1494.34
42942.82986,15.38,20.69,26.93,1490.97
42942.84028,15.44,20.69,26.97,1491.18
42942.85069,15.2,20.77,26.92,1490.47
42942.86111,18.63,20.44,28.66,1500.88
42942.87153,15.96,20.39,26.93,1492.5
42942.88194,14.31,21.03,26.66,1487.82
42942.89236,15.66,21.24,27.76,1492.51
42942.90278,17.43,20.52,28.01,1497.33
42942.91319,18.18,20.46,28.4,1499.55
42942.92361,15.93,20.82,27.43,1492.91
42942.93403,17.23,20.64,28.02,1496.81
42942.94444,16.38,20.61,27.46,1494.12
42942.95486,15.84,20.68,27.21,1492.45
42942.96528,15.23,20.85,27.03,1490.66
42942.97569,15.02,20.91,26.97,1490.03
42942.98611,15.35,20.65,26.86,1490.82
42942.99653,15.38,20.61,26.84,1490.88
42943.00694,14.92,20.62,26.57,1489.39
42943.01736,14.8,20.62,26.49,1488.97
42943.02778,14.62,20.7,26.48,1488.46
42943.03819,14.52,20.74,26.46,1488.19
42943.04861,14.95,20.72,26.7,1489.6
42943.05903,16.11,20.51,27.17,1493.13
42943.06944,15.29,20.61,26.78,1490.58
42943.07986,15.44,20.6,26.86,1491.06
42943.09028,16.26,20.5,27.26,1493.61
42943.10069,16.99,20.42,27.6,1495.8
42943.11111,17.52,20.34,27.84,1497.39
42943.12153,17.35,20.28,27.65,1496.77
42943.13194,17.29,20.14,27.44,1496.42
42943.14236,17.46,19.99,27.37,1496.8
42943.15278,17.49,19.99,27.39,1496.9
42943.16319,17.64,19.93,27.4,1497.29
42943.17361,17.64,19.93,27.4,1497.29
42943.18403,18,19.92,27.6,1498.37
42943.19444,17.88,19.83,27.42,1497.9
42943.20486,17.26,19.8,27.01,1495.93
42943.21528,16.72,20.39,27.4,1494.92
42943.22569,17.02,20.44,27.65,1495.92
42943.23611,18.06,20.31,28.13,1499.01
42943.24653,18.6,20.28,28.43,1500.6
42943.25694,18.74,20.2,28.42,1500.95
42943.26736,18.86,20.2,28.49,1501.31
42943.27778,18.92,20.21,28.54,1501.49
42943.28819,18.92,20.23,28.57,1501.52
42943.29861,18.89,20.22,28.54,1501.42
42943.30903,18.68,20.23,28.42,1500.81
42943.31944,18.65,20.23,28.4,1500.72
42943.32986,18.3,20.22,28.17,1499.63
42943.34028,18.24,20.23,28.15,1499.46
42943.35069,18.3,20.22,28.17,1499.63
42943.36111,18.33,20.22,28.19,1499.73
42943.37153,18.27,20.22,28.14,1499.54
42943.38194,18.42,20.24,28.26,1500.01
42943.39236,18.57,20.22,28.33,1500.44
42943.40278,18.54,20.21,28.31,1500.34
42943.41319,18.6,20.2,28.33,1500.51
42943.42361,18.42,20.22,28.24,1499.99
42943.43403,18.45,20.2,28.24,1500.06
42943.44444,18.36,20.21,28.19,1499.8
42943.45486,18.42,20.2,28.21,1499.96
42943.46528,17.58,20.33,27.86,1497.56
42943.47569,18.06,20.21,28.01,1498.89
42943.48611,18.39,20.21,28.21,1499.89
42943.49653,18,20.22,27.99,1498.73
42943.50694,17.85,20.22,27.89,1498.27
42943.51736,17.64,20.28,27.83,1497.69
42943.52778,17.67,20.26,27.83,1497.76
42943.53819,17.67,20.26,27.83,1497.76
42943.54861,17.43,20.29,27.72,1497.06
42943.55903,17.41,20.31,27.72,1496.98
42943.56944,17.82,20.3,27.97,1498.26
42943.57986,18.15,20.24,28.1,1499.2
42943.59028,17.94,20.25,27.99,1498.58
42943.60069,18.39,20.27,28.29,1499.96
42943.61111,19.66,20.31,29.13,1503.79
42943.62153,19.57,20.25,29,1503.47
42943.63194,19.33,20.21,28.8,1502.73
42943.64236,18.63,20.23,28.38,1500.62
42943.65278,17.76,20.27,27.9,1498.05
42943.66319,17.08,20.33,27.55,1495.98
42943.67361,17.08,20.41,27.64,1496.07
42943.68403,19.48,20.3,29,1503.26
42943.69444,19.54,20.29,29.03,1503.42
42943.70486,18.3,20.26,28.22,1499.68
42943.71528,18.18,20.28,28.17,1499.34
42943.72569,18.06,20.31,28.13,1499.01
42943.73611,17.26,20.37,27.71,1496.59
42943.74653,17.11,20.37,27.62,1496.12
42943.75694,16.87,20.37,27.46,1495.36
42943.76736,16.84,20.38,27.46,1495.29
42943.77778,17.17,20.36,27.64,1496.3
42943.78819,16.99,20.38,27.55,1495.75
42943.79861,16.9,20.37,27.48,1495.46
42943.80903,17.14,20.34,27.59,1496.18
42943.81944,17.14,20.35,27.62,1496.2
42943.82986,17.08,20.31,27.52,1495.96
42943.84028,16.9,20.35,27.46,1495.44
42943.85069,16.02,20.45,27.04,1492.76
42943.86111,15.57,20.55,26.88,1491.4
42943.87153,15.54,20.49,26.79,1491.24
42943.88194,15.54,20.51,26.81,1491.26
