date_time,temp,sal,cond,s_v
42956.64931,22.68,22.81,34.49,1515.08
42956.65972,22.54,22.79,34.36,1514.66
42956.67014,22.57,22.71,34.27,1514.65
42956.68056,21.95,22.71,33.84,1513
42956.69097,21.43,22.77,33.56,1511.62
42956.70139,21.4,22.79,33.56,1511.56
42956.71181,20.7,22.83,33.12,1509.64
42956.72222,18.16,23.1,31.7,1502.54
42956.73264,17.63,23.09,31.3,1500.89
42956.74306,16.55,23.26,30.76,1497.73
42956.75347,15.88,23.34,30.4,1495.72
42956.76389,15.7,23.25,30.16,1495.02
42956.77431,15.3,23.38,30.04,1493.89
42956.78472,15.27,23.37,30.01,1493.78
42956.79514,14.69,23.65,29.93,1492.21
42956.80556,14.29,23.73,29.75,1490.98
42956.81597,14.17,23.76,29.69,1490.59
42956.82639,14.1,23.77,29.65,1490.4
42956.83681,13.89,23.82,29.56,1489.73
42956.84722,13.64,23.9,29.48,1488.98
42956.85764,13.64,23.9,29.48,1488.98
42956.86806,13.7,23.88,29.51,1489.18
42956.87847,13.98,23.79,29.59,1490.01
42956.88889,14.35,23.75,29.81,1491.21
42956.89931,14.57,23.67,29.87,1491.83
42956.90972,14.66,23.61,29.87,1492.06
42956.92014,14.6,23.56,29.77,1491.8
42956.93056,14.72,23.54,29.83,1492.18
42956.94097,14.72,23.54,29.83,1492.18
42956.95139,14.6,23.53,29.73,1491.76
42956.96181,14.5,23.56,29.7,1491.49
42956.97222,14.66,23.52,29.76,1491.96
42956.98264,14.54,23.54,29.7,1491.57
42956.99306,14.57,23.55,29.74,1491.69
42957.00347,14.63,23.54,29.77,1491.88
42957.01389,14.63,23.51,29.73,1491.84
42957.02431,15.06,23.42,29.92,1493.14
42957.03472,15.27,23.4,30.04,1493.82
42957.04514,15.03,23.44,29.92,1493.06
42957.05556,14.94,23.44,29.85,1492.76
42957.06597,14.94,23.44,29.85,1492.76
42957.07639,15.58,23.35,30.2,1494.75
42957.08681,16.76,23.19,30.82,1498.32
42957.09722,16.79,23.14,30.79,1498.35
42957.10764,16.88,23.15,30.85,1498.64
42957.11806,16.46,23.22,30.66,1497.41
42957.12847,17.18,22.7,30.51,1499.05
42957.13889,17.45,23.1,31.2,1500.36
42957.14931,17.66,23.1,31.34,1501
42957.15972,17.66,23.07,31.3,1500.96
42957.17014,16.97,23.18,30.96,1498.96
42957.18056,16.73,23.21,30.83,1498.24
42957.19097,16.03,23.31,30.46,1496.16
42957.20139,15.52,23.36,30.17,1494.57
42957.21181,16,23.27,30.39,1496.02
42957.22222,16.91,23.16,30.89,1498.75
42957.23264,16.79,23.2,30.86,1498.42
42957.24306,16.88,23.12,30.82,1498.61
42957.25347,16.36,23.22,30.59,1497.12
42957.26389,16.15,23.23,30.46,1496.46
42957.27431,15.85,23.3,30.33,1495.57
42957.28472,15.85,23.3,30.33,1495.57
42957.29514,15.94,23.24,30.33,1495.8
42957.30556,16.03,23.22,30.36,1496.06
42957.31597,16.18,23.21,30.46,1496.53
42957.32639,16.39,23.17,30.55,1497.16
42957.33681,16.39,23.17,30.55,1497.16
42957.34722,16.39,23.17,30.55,1497.16
42957.35764,15.91,23.26,30.33,1495.72
42957.36806,15.79,23.25,30.23,1495.32
42957.37847,16.18,23.18,30.42,1496.5
42957.38889,16.73,23.12,30.72,1498.14
42957.39931,16.64,23.14,30.68,1497.88
42957.40972,16.88,23.12,30.82,1498.61
42957.42014,17.57,23.09,31.27,1500.71
42957.43056,17.57,23.03,31.19,1500.64
42957.44097,17.45,23.07,31.16,1500.32
42957.45139,18.79,23.01,32.02,1504.31
42957.46181,19.2,22.99,32.28,1505.5
42957.47222,18.61,22.93,31.79,1503.68
42957.48264,18.37,22.98,31.69,1503.03
42957.49306,19.32,22.89,32.23,1505.73
42957.50347,18.79,22.92,31.9,1504.2
42957.51389,19.85,22.8,32.49,1507.18
42957.52431,20.44,22.78,32.87,1508.84
42957.53472,20.17,22.65,32.51,1507.93
42957.54514,20.73,22.68,32.94,1509.56
42957.55556,20.96,17.13,25.65,1503.97
42957.56597,23.44,0.01,0,1492
42957.57639,24.68,0.01,0,1495.5
42957.58681,25.81,0.01,0,1498.58
42957.59722,25.78,0.01,0,1498.5
42957.60764,26.57,0.01,0,1500.58
42957.61806,27.61,0.01,0,1503.3
42957.62847,27.78,0.01,0,1503.74
42957.63889,23.52,21.66,33.48,1516.04
42957.64931,22.74,22.95,34.73,1515.39
42957.65972,22.71,22.94,34.68,1515.29
42957.67014,22.16,22.94,34.29,1513.8
42957.68056,21.37,22.94,33.74,1511.65
42957.69097,22.13,22.92,34.25,1513.7
42957.70139,22.22,22.87,34.24,1513.89
42957.71181,21.93,22.83,33.98,1513.05
42957.72222,21.31,22.87,33.61,1511.41
42957.73264,21.58,22.79,33.68,1512.05
42957.74306,16.79,23.14,30.79,1498.35
42957.75347,16,23.39,30.54,1496.16
42957.76389,16.09,23.33,30.53,1496.38
42957.77431,15.79,23.4,30.4,1495.49
42957.78472,15.67,23.51,30.44,1495.23
42957.79514,15.45,23.55,30.35,1494.59
42957.80556,15.03,23.58,30.09,1493.24
42957.81597,14.63,23.72,29.97,1492.09
42957.82639,14.66,23.67,29.93,1492.13
42957.83681,14.9,23.57,29.99,1492.82
42957.84722,15.06,23.53,30.05,1493.28
42957.85764,15.15,23.54,30.12,1493.58
42957.86806,15.09,23.57,30.12,1493.43
42957.87847,14.66,23.7,29.97,1492.17
42957.88889,14.6,23.68,29.9,1491.94
42957.89931,14.66,23.67,29.93,1492.13
42957.90972,14.69,23.68,29.97,1492.24
42957.92014,14.75,23.64,29.96,1492.4
42957.93056,14.72,23.66,29.97,1492.32
42957.94097,14.69,23.65,29.93,1492.21
42957.95139,14.54,23.69,29.87,1491.75
42957.96181,14.47,23.73,29.87,1491.59
42957.97222,14.54,23.72,29.91,1491.78
42957.98264,14.54,23.72,29.91,1491.78
42957.99306,14.63,23.66,29.9,1492.02
42958.00347,14.63,23.69,29.94,1492.05
42958.01389,14.54,23.72,29.91,1491.78
42958.02431,14.72,23.66,29.97,1492.32
42958.03472,14.44,23.72,29.84,1491.48
42958.04514,14.47,23.67,29.81,1491.52
42958.05556,14.47,23.7,29.84,1491.56
42958.06597,14.87,23.59,29.99,1492.75
42958.07639,15.33,23.51,30.21,1494.15
42958.08681,14.69,23.65,29.93,1492.21
42958.09722,14.6,23.65,29.87,1491.9
42958.10764,15.03,23.55,30.05,1493.2
42958.11806,15.36,23.49,30.21,1494.22
42958.12847,15.45,23.52,30.31,1494.56
42958.13889,16.73,23.36,31.01,1498.42
42958.14931,16.43,23.33,30.77,1497.44
42958.15972,15.94,23.39,30.5,1495.97
42958.17014,15.85,23.39,30.44,1495.68
42958.18056,16.12,23.34,30.57,1496.49
42958.19097,16.55,23.32,30.83,1497.81
42958.20139,16.36,23.34,30.73,1497.26
42958.21181,16,23.45,30.61,1496.23
42958.22222,15.82,23.41,30.44,1495.6
42958.23264,15.67,23.45,30.37,1495.16
42958.24306,16.3,23.29,30.63,1497.01
42958.25347,16.64,23.26,30.83,1498.02
42958.26389,16.82,23.24,30.93,1498.57
42958.27431,16.06,23.35,30.53,1496.31
42958.28472,15.94,23.39,30.5,1495.97
42958.29514,15.94,23.36,30.47,1495.94
42958.30556,16.18,23.33,30.6,1496.67
42958.31597,16,23.36,30.5,1496.12
42958.32639,15.88,23.34,30.4,1495.72
42958.33681,15.88,23.34,30.4,1495.72
42958.34722,16.33,23.3,30.66,1497.11
42958.35764,15.39,23.53,30.28,1494.37
42958.36806,15.21,23.5,30.12,1493.73
42958.37847,16.46,23.28,30.73,1497.48
42958.38889,16,23.39,30.54,1496.16
42958.39931,15.7,23.46,30.41,1495.27
42958.40972,16.15,23.32,30.56,1496.56
42958.42014,16.43,23.36,30.8,1497.48
42958.43056,16.7,23.29,30.9,1498.24
42958.44097,17.03,23.3,31.14,1499.29
42958.45139,16.52,23.28,30.76,1497.66
42958.46181,16.39,23.29,30.7,1497.3
42958.47222,16.49,23.27,30.73,1497.55
42958.48264,16.55,23.26,30.76,1497.73
42958.49306,16.33,23.3,30.66,1497.11
42958.50347,16.82,23.24,30.93,1498.57
42958.51389,17.42,23.28,31.39,1500.47
42958.52431,18.9,23.2,32.33,1504.87
42958.53472,19.2,23.15,32.48,1505.69
42958.54514,21.05,23.13,33.76,1510.96
42958.55556,21.31,23.01,33.79,1511.56
42958.56597,21.63,22.93,33.91,1512.36
42958.57639,21.46,22.92,33.78,1511.87
42958.58681,21.46,22.86,33.69,1511.8
42958.59722,21.78,22.84,33.9,1512.67
42958.60764,21.93,22.86,34.03,1513.09
42958.61806,21.84,22.95,34.08,1512.94
42958.62847,21.78,22.94,34.03,1512.78
42958.63889,22.97,22.96,34.91,1516.02
42958.64931,23.29,23.07,35.29,1516.98
42958.65972,23,23.02,35.01,1516.16
42958.67014,22.22,23.01,34.43,1514.04
42958.68056,21.9,22.98,34.17,1513.14
42958.69097,21.49,22.98,33.87,1512.01
42958.70139,21.08,23.01,33.62,1510.91
42958.71181,20.29,23.07,33.14,1508.74
42958.72222,20.26,23.08,33.14,1508.68
42958.73264,19.85,23.06,32.82,1507.47
42958.74306,19.29,22.97,32.31,1505.74
42958.75347,18.93,23.15,32.29,1504.9
42958.76389,19.11,23.24,32.53,1505.53
42958.77431,17.54,23.36,31.57,1500.93
42958.78472,16.61,23.44,31.01,1498.13
42958.79514,16.49,22.01,29.22,1496.09
42958.80556,15.97,22.45,29.41,1494.96
42958.81597,16,23.51,30.68,1496.3
42958.82639,16,23.48,30.64,1496.26
42958.83681,15.52,23.48,30.31,1494.71
42958.84722,14.6,23.89,30.14,1492.19
42958.85764,14.13,23.98,29.92,1490.76
42958.86806,14.13,23.92,29.86,1490.69
42958.87847,15.45,23.64,30.45,1494.7
42958.88889,15.67,23.66,30.62,1495.41
42958.89931,15.33,23.69,30.42,1494.36
42958.90972,15.18,23.7,30.33,1493.87
42958.92014,15.58,23.53,30.41,1494.97
42958.93056,15.79,23.46,30.47,1495.56
42958.94097,15.82,23.44,30.47,1495.64
42958.95139,15.97,23.41,30.54,1496.08
42958.96181,15.64,23.47,30.37,1495.08
42958.97222,15.33,23.51,30.21,1494.15
42958.98264,15.3,23.5,30.18,1494.03
42958.99306,15.18,23.55,30.15,1493.69
42959.00347,15.09,23.54,30.09,1493.39
42959.01389,15,23.6,30.09,1493.16
42959.02431,14.94,23.61,30.06,1492.97
42959.03472,14.81,23.66,30.03,1492.63
42959.04514,14.75,23.64,29.96,1492.4
42959.05556,14.81,23.63,30,1492.59
42959.06597,14.72,23.69,30,1492.36
42959.07639,14.69,23.65,29.93,1492.21
42959.08681,14.69,23.62,29.9,1492.17
42959.09722,14.72,23.66,29.97,1492.32
42959.10764,14.57,23.64,29.84,1491.79
42959.11806,14.54,23.66,29.84,1491.71
42959.12847,14.66,23.61,29.87,1492.06
42959.13889,14.75,23.58,29.9,1492.33
42959.14931,14.87,23.56,29.96,1492.71
42959.15972,14.87,23.56,29.96,1492.71
42959.17014,14.72,23.6,29.9,1492.25
42959.18056,14.66,23.58,29.83,1492.03
42959.19097,15.39,23.5,30.25,1494.33
42959.20139,15.79,23.46,30.47,1495.56
42959.21181,15.82,23.44,30.47,1495.64
42959.22222,15.36,23.49,30.21,1494.22
42959.23264,15.45,23.4,30.17,1494.42
42959.24306,15.67,23.42,30.34,1495.12
42959.25347,15.61,23.42,30.31,1494.94
42959.26389,15.36,23.43,30.14,1494.15
42959.27431,15.3,23.41,30.08,1493.93
42959.28472,15.09,23.52,30.05,1493.36
42959.29514,14.84,23.52,29.89,1492.56
42959.30556,14.87,23.53,29.92,1492.68
42959.31597,15.3,23.47,30.15,1494
42959.32639,15.61,23.39,30.27,1494.9
42959.33681,15.7,23.4,30.34,1495.2
42959.34722,16.06,23.38,30.57,1496.34
42959.35764,15.85,23.36,30.4,1495.64
42959.36806,15.67,23.42,30.34,1495.12
42959.37847,15.76,23.42,30.4,1495.42
42959.38889,15.88,23.34,30.4,1495.72
42959.39931,16.09,23.33,30.53,1496.38
42959.40972,16.06,23.38,30.57,1496.34
42959.42014,15.82,23.38,30.4,1495.57
42959.43056,15.52,23.45,30.27,1494.67
42959.44097,15.3,23.53,30.21,1494.07
42959.45139,15.21,23.5,30.12,1493.73
42959.46181,15.49,23.44,30.24,1494.56
42959.47222,15.76,23.45,30.44,1495.45
42959.48264,15.76,23.39,30.37,1495.38
42959.49306,15.76,23.42,30.4,1495.42
42959.50347,15.7,23.43,30.37,1495.23
42959.51389,15.7,23.43,30.37,1495.23
42959.52431,15.7,23.4,30.34,1495.2
42959.53472,15.33,23.48,30.18,1494.11
42959.54514,15.39,23.47,30.21,1494.3
42959.55556,15.52,23.42,30.24,1494.64
42959.56597,15.61,23.45,30.34,1494.97
42959.57639,15.73,23.41,30.37,1495.31
42959.58681,15.91,23.41,30.5,1495.9
42959.59722,16.52,23.37,30.87,1497.77
42959.60764,16.82,23.37,31.08,1498.71
42959.61806,16.85,23.32,31.04,1498.75
42959.62847,16.91,23.34,31.11,1498.96
42959.63889,16.58,23.33,30.87,1497.91
42959.64931,16.52,23.34,30.84,1497.73
42959.65972,16.18,23.36,30.63,1496.71
42959.67014,16.06,23.38,30.57,1496.34
42959.68056,15.73,23.47,30.44,1495.38
42959.69097,15.7,23.46,30.41,1495.27
42959.70139,15.33,23.48,30.18,1494.11
42959.71181,15.03,23.52,30.02,1493.17
42959.72222,14.9,23.54,29.96,1492.79
42959.73264,14.66,23.64,29.9,1492.1
42959.74306,14.47,23.67,29.81,1491.52
42959.75347,14.6,23.62,29.83,1491.87
42959.76389,14.32,23.74,29.78,1491.09
42959.77431,14.35,23.72,29.78,1491.17
42959.78472,14.54,23.69,29.87,1491.75
42959.79514,14.63,23.63,29.87,1491.98
42959.80556,14.57,23.64,29.84,1491.79
42959.81597,14.54,23.6,29.77,1491.64
42959.82639,14.47,23.64,29.77,1491.49
42959.83681,14.54,23.63,29.8,1491.68
42959.84722,14.38,23.7,29.78,1491.25
42959.85764,14.17,23.81,29.75,1490.66
42959.86806,14.2,23.79,29.75,1490.74
42959.87847,14.2,23.82,29.78,1490.78
42959.88889,14.26,23.72,29.72,1490.86
42959.89931,14.29,23.76,29.78,1491.01
42959.90972,14.35,23.69,29.74,1491.14
42959.92014,14.35,23.72,29.78,1491.17
42959.93056,14.32,23.74,29.78,1491.09
42959.94097,14.35,23.72,29.78,1491.17
42959.95139,14.35,23.72,29.78,1491.17
42959.96181,14.35,23.69,29.74,1491.14
42959.97222,14.35,23.72,29.78,1491.17
42959.98264,14.35,23.72,29.78,1491.17
42959.99306,14.35,23.78,29.85,1491.24
42960.00347,14.23,23.8,29.78,1490.85
42960.01389,14.29,23.73,29.75,1490.98
42960.02431,14.38,23.73,29.81,1491.28
42960.03472,14.38,23.73,29.81,1491.28
42960.04514,14.38,23.73,29.81,1491.28
42960.05556,14.38,23.73,29.81,1491.28
42960.06597,14.35,23.75,29.81,1491.21
42960.07639,14.38,23.7,29.78,1491.25
42960.08681,14.38,23.76,29.84,1491.32
42960.09722,14.35,23.75,29.81,1491.21
42960.10764,14.35,23.75,29.81,1491.21
42960.11806,14.38,23.7,29.78,1491.25
42960.12847,14.38,23.73,29.81,1491.28
42960.13889,14.38,23.7,29.78,1491.25
42960.14931,14.38,23.73,29.81,1491.28
42960.15972,14.38,23.7,29.78,1491.25
42960.17014,14.38,23.73,29.81,1491.28
42960.18056,14.41,23.71,29.81,1491.36
42960.19097,15.45,23.55,30.35,1494.59
42960.20139,15.97,23.38,30.5,1496.05
42960.21181,16.06,23.38,30.57,1496.34
42960.22222,16.06,23.35,30.53,1496.31
42960.23264,16.06,23.32,30.5,1496.27
42960.24306,16.09,23.36,30.57,1496.42
42960.25347,16.15,23.35,30.6,1496.6
42960.26389,16.21,23.34,30.63,1496.78
42960.27431,16.33,23.36,30.74,1497.19
42960.28472,16.43,23.33,30.77,1497.44
42960.29514,16.46,23.35,30.8,1497.55
42960.30556,16.49,23.33,30.8,1497.62
42960.31597,16.58,23.33,30.87,1497.91
42960.32639,16.61,23.31,30.87,1497.99
42960.33681,16.61,23.31,30.87,1497.99
42960.34722,16.64,23.29,30.87,1498.06
42960.35764,16.67,23.28,30.86,1498.13
42960.36806,16.64,23.29,30.87,1498.06
42960.37847,16.15,23.41,30.67,1496.67
42960.38889,15.76,23.48,30.48,1495.49
42960.39931,15.79,23.52,30.55,1495.64
42960.40972,15.91,23.41,30.5,1495.9
42960.42014,15.76,23.48,30.48,1495.49
42960.43056,15.76,23.45,30.44,1495.45
42960.44097,15.88,23.43,30.51,1495.82
42960.45139,15.76,23.45,30.44,1495.45
42960.46181,15.64,23.5,30.41,1495.12
42960.47222,15.42,23.57,30.35,1494.52
42960.48264,15.39,23.59,30.35,1494.44
42960.49306,15.36,23.61,30.35,1494.36
42960.50347,16.24,23.42,30.74,1496.96
42960.51389,16.82,23.37,31.08,1498.71
42960.52431,17.15,23.35,31.29,1499.72
42960.53472,17.33,23.3,31.35,1500.22
42960.54514,17.42,23.31,31.43,1500.5
42960.55556,17.48,23.24,31.38,1500.61
42960.56597,17.54,23.33,31.53,1500.89
42960.57639,17.54,23.3,31.5,1500.86
42960.58681,17.54,23.26,31.46,1500.82
42960.59722,17.6,23.29,31.53,1501.04
42960.60764,17.6,23.23,31.45,1500.96
42960.61806,17.63,23.27,31.53,1501.11
42960.62847,17.63,23.24,31.49,1501.07
42960.63889,17.45,23.26,31.39,1500.54
42960.64931,17.39,23.26,31.35,1500.36
42960.65972,17.39,23.23,31.31,1500.32
42960.67014,17.33,23.27,31.32,1500.18
42960.68056,17.33,23.27,31.32,1500.18
42960.69097,17.33,23.3,31.35,1500.22
42960.70139,17.36,23.28,31.35,1500.29
42960.71181,17.39,23.29,31.39,1500.4
42960.72222,17.48,23.27,31.42,1500.64
42960.73264,17.54,23.26,31.46,1500.82
42960.74306,17.54,23.26,31.46,1500.82
42960.75347,17.57,23.25,31.46,1500.89
42960.76389,17.69,23.27,31.57,1501.28
42960.77431,17.92,23.22,31.67,1501.95
42960.78472,18.1,23.23,31.82,1502.51
42960.79514,18.07,23.22,31.78,1502.41
42960.80556,18.01,23.22,31.74,1502.23
42960.81597,17.98,23.21,31.71,1502.13
42960.82639,17.89,23.23,31.67,1501.88
42960.83681,17.86,23.19,31.59,1501.74
42960.84722,17.33,23.33,31.39,1500.25
42960.85764,17.42,23.24,31.35,1500.43
42960.86806,15.64,23.68,30.62,1495.33
42960.87847,14.75,23.82,30.17,1492.61
42960.88889,14.54,23.84,30.04,1491.93
42960.89931,14.47,23.82,29.98,1491.7
42960.90972,14.47,23.85,30.01,1491.73
42960.92014,14.5,23.83,30.01,1491.81
42960.93056,14.54,23.81,30.01,1491.89
42960.94097,14.57,23.79,30.01,1491.97
42960.95139,14.6,23.83,30.07,1492.12
42960.96181,14.63,23.84,30.11,1492.23
42960.97222,14.66,23.79,30.07,1492.27
42960.98264,14.69,23.8,30.1,1492.39
42960.99306,14.72,23.75,30.07,1492.43
42961.00347,14.81,23.78,30.17,1492.77
42961.01389,14.97,23.74,30.23,1493.23
42961.02431,15,23.69,30.19,1493.27
42961.03472,15.06,23.74,30.3,1493.53
42961.04514,15.09,23.72,30.29,1493.61
42961.05556,15.03,23.7,30.23,1493.38
42961.06597,15.03,23.73,30.26,1493.42
42961.07639,14.94,23.73,30.2,1493.11
42961.08681,14.9,23.72,30.16,1493
42961.09722,14.87,23.74,30.16,1492.92
42961.10764,14.78,23.8,30.17,1492.69
42961.11806,14.78,23.8,30.17,1492.69
42961.12847,14.84,23.76,30.17,1492.85
42961.13889,14.87,23.8,30.23,1493
42961.14931,14.9,23.72,30.16,1493
42961.15972,14.84,23.73,30.13,1492.81
42961.17014,14.87,23.71,30.13,1492.89
42961.18056,15.03,23.64,30.16,1493.31
42961.19097,15.03,23.67,30.19,1493.34
42961.20139,15.09,23.6,30.16,1493.46
42961.21181,15.09,23.63,30.19,1493.5
42961.22222,15.06,23.65,30.19,1493.42
42961.23264,15.03,23.61,30.12,1493.27
42961.24306,14.94,23.64,30.09,1493.01
42961.25347,15,23.6,30.09,1493.16
42961.26389,15.18,23.58,30.19,1493.73
42961.27431,15.21,23.56,30.18,1493.81
42961.28472,15.27,23.58,30.25,1494.03
42961.29514,15.39,23.53,30.28,1494.37
42961.30556,15.45,23.55,30.35,1494.59
42961.31597,15.61,23.48,30.38,1495.01
42961.32639,15.7,23.49,30.44,1495.3
42961.33681,15.85,23.45,30.51,1495.75
42961.34722,15.94,23.45,30.57,1496.04
42961.35764,15.97,23.47,30.61,1496.15
42961.36806,15.97,23.41,30.54,1496.08
42961.37847,16,23.45,30.61,1496.23
42961.38889,16.06,23.44,30.64,1496.41
42961.39931,16.12,23.43,30.67,1496.6
42961.40972,16.18,23.45,30.74,1496.82
42961.42014,16.06,23.47,30.68,1496.45
42961.43056,15.94,23.48,30.61,1496.08
42961.44097,15.91,23.5,30.61,1496.01
42961.45139,15.94,23.52,30.65,1496.12
42961.46181,16.03,23.49,30.68,1496.37
42961.47222,15.58,23.62,30.52,1495.07
42961.48264,15.21,23.71,30.36,1493.98
42961.49306,15.39,23.65,30.42,1494.51
42961.50347,15.82,23.59,30.65,1495.82
42961.51389,15.58,23.66,30.56,1495.11
42961.52431,15.58,23.66,30.56,1495.11
42961.53472,15.64,23.65,30.59,1495.3
42961.54514,15.52,23.63,30.49,1494.89
42961.55556,15.58,23.59,30.48,1495.04
42961.56597,15.7,23.58,30.55,1495.41
42961.57639,15.85,23.57,30.65,1495.89
42961.58681,15.67,23.63,30.59,1495.37
42961.59722,15.39,23.65,30.42,1494.51
42961.60764,14.97,23.74,30.23,1493.23
42961.61806,15.33,23.63,30.35,1494.29
42961.62847,15.52,23.57,30.42,1494.81
42961.63889,15.55,23.58,30.45,1494.93
42961.64931,15.61,23.61,30.52,1495.15
42961.65972,15.45,23.61,30.42,1494.66
42961.67014,15.49,23.65,30.49,1494.81
42961.68056,15.24,23.66,30.32,1494.02
42961.69097,15.21,23.65,30.29,1493.91
42961.70139,15.42,23.66,30.46,1494.62
42961.71181,15.52,23.63,30.49,1494.89
42961.72222,15.45,23.61,30.42,1494.66
42961.73264,15.45,23.61,30.42,1494.66
42961.74306,15.36,23.61,30.35,1494.36
42961.75347,15.24,23.66,30.32,1494.02
42961.76389,15.24,23.63,30.29,1493.99
42961.77431,15.27,23.67,30.36,1494.14
42961.78472,15.36,23.61,30.35,1494.36
42961.79514,15.45,23.58,30.38,1494.63
42961.80556,15.39,23.59,30.35,1494.44
42961.81597,15.3,23.62,30.32,1494.18
42961.82639,15.64,23.56,30.48,1495.19
42961.83681,15.67,23.57,30.52,1495.3
42961.84722,16.09,23.54,30.78,1496.63
42961.85764,16.49,23.54,31.06,1497.88
42961.86806,16.61,23.53,31.13,1498.24
42961.87847,16.64,23.51,31.12,1498.31
42961.88889,16.58,23.49,31.05,1498.09
42961.89931,16.39,23.54,30.99,1497.58
42961.90972,16.27,23.52,30.88,1497.18
42961.92014,16.06,23.56,30.78,1496.56
42961.93056,16.03,23.55,30.75,1496.45
42961.94097,16,23.51,30.68,1496.3
42961.95139,15.76,23.57,30.58,1495.6
42961.96181,16.36,23.31,30.7,1497.22
42961.97222,16.43,23.3,30.73,1497.41
42961.98264,16.39,23.32,30.73,1497.33
42961.99306,16.39,23.29,30.7,1497.3
42962.00347,16.39,23.29,30.7,1497.3
42962.01389,16.39,23.29,30.7,1497.3
42962.02431,16.39,23.32,30.73,1497.33
42962.03472,16.36,23.34,30.73,1497.26
42962.04514,16.3,23.35,30.7,1497.08
42962.05556,16.12,23.37,30.6,1496.53
42962.06597,16.06,23.41,30.6,1496.38
42962.07639,16.09,23.33,30.53,1496.38
42962.08681,16.18,23.27,30.53,1496.6
42962.09722,16.21,23.28,30.56,1496.71
42962.10764,16.15,23.17,30.39,1496.39
42962.11806,16.09,23.18,30.35,1496.21
42962.12847,16,23.15,30.25,1495.88
42962.13889,15.94,23.13,30.19,1495.66
42962.14931,15.79,23.07,30.02,1495.11
42962.15972,15.7,23.04,29.92,1494.78
42962.17014,15.64,23.02,29.86,1494.56
42962.18056,15.61,23.01,29.82,1494.45
42962.19097,15.58,23.03,29.82,1494.37
42962.20139,15.64,23,29.82,1494.53
42962.21181,15.64,22.97,29.79,1494.49
42962.22222,15.64,23.02,29.86,1494.56
42962.23264,15.64,23,29.82,1494.53
42962.24306,15.64,22.97,29.79,1494.49
42962.25347,15.64,22.97,29.79,1494.49
42962.26389,15.67,23.01,29.85,1494.64
42962.27431,15.67,22.98,29.82,1494.6
42962.28472,15.67,22.95,29.79,1494.57
42962.29514,15.7,22.99,29.85,1494.71
42962.30556,15.7,22.99,29.85,1494.71
42962.31597,15.76,23.01,29.92,1494.93
42962.32639,15.85,23.1,30.09,1495.33
42962.33681,15.88,23.13,30.15,1495.47
42962.34722,15.88,23.16,30.19,1495.51
42962.35764,15.94,23.21,30.29,1495.76
42962.36806,16,23.27,30.39,1496.02
42962.37847,16.09,23.3,30.5,1496.35
42962.38889,16.15,23.29,30.53,1496.53
42962.39931,16.27,23.31,30.63,1496.93
42962.40972,16.46,23.35,30.8,1497.55
42962.42014,16.27,23.25,30.56,1496.86
42962.43056,16.18,23.18,30.42,1496.5
42962.44097,16.21,23.22,30.49,1496.64
42962.45139,16.18,23.15,30.38,1496.46
42962.46181,16.3,23.2,30.52,1496.9
42962.47222,16.21,23.13,30.38,1496.54
42962.48264,16.24,23.15,30.42,1496.65
42962.49306,15.7,23.55,30.51,1495.37
42962.50347,15.58,23.56,30.45,1495
42962.51389,15.61,23.54,30.45,1495.08
42962.52431,15.73,23.5,30.48,1495.41
42962.53472,15.79,23.46,30.47,1495.56
42962.54514,15.82,23.41,30.44,1495.6
42962.55556,15.85,23.42,30.47,1495.71
42962.56597,15.64,23.47,30.37,1495.08
42962.57639,15.52,23.51,30.35,1494.74
42962.58681,15.49,23.53,30.35,1494.67
42962.59722,15.7,23.31,30.23,1495.09
42962.60764,15.79,23.4,30.4,1495.49
42962.61806,16.06,23.32,30.5,1496.27
42962.62847,16.33,23.27,30.63,1497.08
42962.63889,16.33,23.33,30.7,1497.15
42962.64931,16.21,23.28,30.56,1496.71
42962.65972,16.09,23.3,30.5,1496.35
42962.67014,16.09,23.3,30.5,1496.35
42962.68056,16.12,23.28,30.49,1496.42
42962.69097,16.18,23.27,30.53,1496.6
42962.70139,16.18,23.27,30.53,1496.6
42962.71181,16.15,23.23,30.46,1496.46
42962.72222,16.36,23.13,30.48,1497.01
42962.73264,16.55,23.05,30.51,1497.49
42962.74306,17,23.1,30.89,1498.97
42962.75347,17.45,23.19,31.31,1500.47
42962.76389,17.66,23.22,31.49,1501.14
42962.77431,17.63,23.24,31.49,1501.07
42962.78472,17.63,23.18,31.41,1501
42962.79514,17.57,23.18,31.38,1500.82
42962.80556,17.54,23.17,31.34,1500.71
42962.81597,17.48,23.21,31.35,1500.57
42962.82639,17.51,23.16,31.31,1500.61
42962.83681,17.51,23.19,31.34,1500.64
42962.84722,17.42,23.21,31.31,1500.39
42962.85764,18.13,23.31,31.93,1502.69
42962.86806,18.22,23.26,31.93,1502.9
42962.87847,17.75,23.23,31.56,1501.42
42962.88889,17.51,23.19,31.34,1500.64
42962.89931,17.18,23.21,31.14,1499.65
42962.90972,16.85,23.16,30.86,1498.57
42962.92014,16.36,23.19,30.55,1497.08
42962.93056,16.06,23.23,30.39,1496.17
42962.94097,16.06,23.26,30.43,1496.2
42962.95139,15.76,23.24,30.19,1495.21
42962.96181,15.64,23.26,30.13,1494.84
42962.97222,15.67,23.27,30.16,1494.95
42962.98264,16.88,23.18,30.89,1498.68
42962.99306,17.03,23.18,30.99,1499.14
42963.00347,17.03,23.18,30.99,1499.14
